Record_ID,Date,Time,Junction_ID,Vehicle_ID,Vehicle_Type,Direction,Lane,Signal_State,Signal_Duration,Waiting_Time,Vehicle_Speed,Speed_Limit,Helmet,Seat_Belt,Stop_Line_Crossed,Lane_Compliance,Phone_Usage,U_Turn,U_Turn_Allowed,Overloading,Violation,Violation_Type,Fine_Amount,Accident,Weather,Road_Condition,Traffic_Density
R021705,2026-04-24,23:07:59,J009,UP32-7692-P03738,Taxi,South,3.0,Red,127,45.0,39.6,40,,Yes,No,Yes,No,No,No,No,No,,0,No,Clear,Good,30.7
R009990,2026-04-19,18:40:19,J011,GJ01-3486-E02052,Car,East,1.0,Red,157,59.4,45.6,60,,Yes,No,Yes,Yes,No,No,No,Yes,Mobile Phone Usage,1500,No,Cloudy,Good,70.0
R011566,2026-04-07,19:17:49,J013,MH14-9679-P02166,Car,East,,Green,98,19.6,39.2,40,,Yes,No,Yes,No,No,Yes,No,No,,0,No,Clear,Good,82.5
R010800,02-02-2026,06:44:39,J001,MH12-8030-E01629,Bike,North,2.0,Green,136,4.7,72.6,60,No,,No,Yes,No,No,No,No,Yes,Over Speeding,2000,No,Fog,Good,8.6
R022671,2026-05-04,17:38:56,J002,MH12-5776-G01019,Auto,East,4.0,Red,166,74.8,44.0,60,,,Yes,Yes,No,No,No,No,Yes,Red Light Jumping,1000,No,Clear,Good,78.3
R013071,2026-07-09,16:33:25,J012,GJ01-5739-D04067,Car,South,2.0,Red,143,67.5,28.5,40,,Yes,No,Yes,No,No,No,No,No,,0,No,Rain,Average,43.9
R009743,2026-07-17,07:35:04,J007,GJ01-9721-B02926,Auto,North,4.0,Red,74,32.2,42.0,60,,,No,Yes,No,No,Yes,No,No,,0,No,Rain,Average,7.9
R020661,2026-04-29,19:54:58,J001,TN09-3999-R02403,Bike,North,1.0,Green,136,12.1,47.3,60,Yes,,No,Yes,Yes,No,No,No,Yes,Mobile Phone Usage,1500,No,Clear,Good,83.9
R019754,05/26/2026,14:43:54,J005,UP32-4865-N02712,Bike,South,2.0,Red,103,42.3,46.9,50,Yes,,No,Yes,No,No,No,No,No,,0,No,Clear,Average,58.3
R009156,2026-05-10,20:07:08,j001,KA05-7816-Q05509,Car,South,3.0,Green,136,12.4,36.9,60,,Yes,No,Yes,No,No,No,No,No,,0,No,Clear,Good,61.1
R013378,2026-02-07,19:06:08,J012,KA05-3489-G00838,Bus,South,2.0,Red,143,55.0,23.1,40,,Yes,No,Yes,No,No,Yes,No,No,,0,No,Cloudy,Average,62.5
R005647,2026-03-11,07:46:48,J005,MH14-5389-L04706,Bike,North,1.0,Red,103,33.5,17.1,50,Yes,,No,Yes,No,No,Yes,No,No,,0,No,Clear,Average,2.0
R018773,2026-07-10,08:15:45,J001,MH14-2752-G04946,Bike,South,4.0,Green,136,15.0,22.4,60,Yes,,No,Yes,No,No,No,No,No,,0,No,Rain,Good,64.1
R011564,2026-03-09,21:28:56,J015,DL08-7560-B01573,Car,South,3.0,Red,172,55.6,30.0,40,,Yes,No,Yes,No,No,Yes,No,No,,0,No,Clear,Good,42.5
R008425,2026-03-28,20:29:10,J001,MH20-2717-Q01299,Bike,South,2.0,Green,136,11.0,37.5,60,Yes,,No,Yes,No,No,No,No,No,,0,No,Clear,Good,72.4
R022491,2026-02-16,07:15:54,J007,GJ01-5628-P03765,Taxi,West,2.0,Red,74,22.5,36.4,60,,Yes,No,Yes,No,No,No,No,No,,0,No,Clear,Average,2.0
R009494,2026-03-20,21:52:01,J002,MH12-9721-G01358,Car,West,3.0,Red,166,66.6,50.0,60,,Yes,No,Yes,No,No,Yes,No,No,,0,No,Clear,Good,41.0
R021570,2026-02-17,20:26:49,J014,DL08-7595-F02843,Bus,North,1.0,Red,145,57.0,55.2,40,,Yes,No,Yes,No,No,No,No,Yes,Over Speeding,2000,No,Clear,Good,83.5
R005427,2026-06-09,17:42:12,J012,MH20-9782-N03940,Bike,East,2.0,Green,143,15.3,33.2,40,Yes,,No,Yes,No,No,Yes,No,No,,0,No,Clear,Average,67.4
R013839,2026-05-28,11:03:44,J011,TN09-1400-C05527,Bike,East,1.0,Red,157,66.1,55.4,60,Yes,,No,Yes,No,No,Yes,No,No,,0,No,Clear,Good,54.5
R016461,2026-02-27,8:20:25 PM,J014,GJ01-2350-E00450,Bike,East,1.0,Green,145,11.5,20.4,40,Yes,,No,Yes,No,No,Yes,No,No,,0,No,Fog,Good,63.6
R025463,2026-05-30,3:32:46 PM,J002,UP32-7713-D03280,Bike,West,1.0,Red,166,60.5,45.9,60,Yes,,No,Yes,No,No,Yes,No,No,,0,No,Clear,Good,36.7
R021909,2026-04-14,11:11:50,J003,GJ01-9755-P03864,Car,South,1.0,Green,152,16.0,46.7,60,,Yes,No,Yes,No,No,No,No,No,,0,No,Clear,Average,82.4
R006651,2026-07-14,09:16:01,J010,GJ01-5152-N03075,Truck,North,1.0,Red,176,79.4,44.7,60,,Yes,No,Yes,No,No,No,No,No,,0,No,Clear,Average,84.4
R016641,2026-04-10,17:16:26,J002,KA05-3686-P05788,Auto,South,3.0,Green,166,16.2,43.2,60,,,No,Yes,No,No,Yes,No,No,,0,No,Clear,Good,90.5
R008747,2026-04-13,23:54:22,J007,MH12-3687-F01940,Bike,North,2.0,Red,74,26.8,35.7,60,No,,No,Yes,No,No,Yes,No,Yes,No Helmet,500,No,Clear,Average,45.9
R002882,2026-07-11,19:20:18,J001,DL08-9971-L03956,Car,West,2.0,Green,136,17.1,38.0,60,,Yes,No,Yes,No,No,No,No,No,,0,No,Rain,Good,63.9
R023933,2026-03-31,22:52:29,J005,MH14-8021-L01605,Bus,North,3.0,Green,103,7.1,42.1,50,,Yes,No,Yes,Yes,No,No,No,Yes,Mobile Phone Usage,1500,No,Clear,Average,31.3
R025184,2026-06-11,8:20:09 PM,J002,MH14-2933-P04394,Truck,East,4.0,Green,166,9.8,38.0,60,,Yes,No,Yes,No,No,No,No,No,,0,No,Clear,Good,76.0
R016539,03-02-2026,11:40:52,J002,UP32-6062-D04583,Bike,North,4.0,Red,166,76.2,37.3,60,Yes,,No,Yes,No,No,No,No,No,,0,No,Fog,Good,35.0
R007382,2026-06-02,12:17:39,J003,MH14-8580-M01268,Taxi,North,,Green,152,8.1,46.6,60,,Yes,No,Yes,No,No,No,No,No,,0,No,Clear,Average,54.5
R025146,2026-04-21,11:21:55,J004,GJ01-3610-N02971,Bike,East,1.0,Green,169,14.0,29.8,40,Yes,,No,Yes,No,No,Yes,No,No,,0,No,Clear,Poor,55.7
R006709,2026-06-15,20:22:52,J005,MH20-4849-J01732,Bike,North,1.0,Red,103,59.8,26.0,50,Yes,,No,Yes,No,No,No,No,No,,0,No,Rain,Average,91.6
R000855,08-03-2026,13:14:08,J013,DL08-9494-M00116,Bike,South,1.0,Green,98,4.9,36.5,40,Yes,,No,Yes,No,No,No,No,No,,0,No,Clear,Good,38.0
R021577,2026-02-01,19:09:51,J008,MH12-1054-H03319,Car,North,4.0,Red,127,62.2,54.8,80,,No,No,Yes,No,No,No,No,Yes,No Seat Belt,1000,No,Cloudy,Average,79.5
R014490,2026-02-24,18:53:45,J003,KA05-7602-N04442,Two Wheeler,South,4.0,Green,152,14.7,52.3,60,Yes,,No,Yes,No,No,Yes,No,No,,0,No,Fog,Average,87.5
R015763,2026-05-04,10:25:44,J007,MH12-1537-Q02998,Car,West,3.0,Red,74,40.0,37.7,60,,Yes,No,Yes,No,No,No,No,No,,0,No,  Cloudy ,Average,76.9
R012179,2026-03-11,15:17:54,J004,DL08-4707-M00576,Car,North,2.0,Green,169,0.0,34.6,40,,Yes,No,Yes,No,No,No,No,No,,0,No,Fog,Poor,38.7
R011673,2026-06-29,09:12:53,J003,MH14-7034-C03151,Auto,North,4.0,Green,152,4.0,38.8,60,,,No,Yes,No,No,No,No,No,,0,No,Rain,Average,70.2
R009587,2026-06-03,07:34:10,J005,MH12-1145-R00552,Bike,East,4.0,Green,103,1.5,70.5,50,Yes,,No,Yes,No,No,Yes,No,Yes,Over Speeding,2000,No,Cloudy,Average,4.5
R013656,18-04-2026,18:30:37,J008,MH14-4154-Q04397,Bike,West,2.0,Red,127,64.6,58.4,80,Yes,,No,No,No,No,Yes,No,Yes,Wrong Lane,500,No,,Average,80.9
R018946,2026-03-07,16:14:59,J010,TN09-2756-D03464,Car,South,5.0,Green,176,7.1,38.0,60,,Yes,No,Yes,No,No,No,No,No,,0,No,Clear,Average,37.1
R011780,2026-03-11,10:29:01,J013,TN09-7575-M02138, Truck,South,1.0,  Yellow ,98,7.9,28.0,40,,Yes,No,Yes,No,No,Yes,No,No,,0,No,Rain,Good,75.6
R001773,16 Feb 2026,09:28:17,J010,TN09-4012-Q03697,two-wheeler,East,1.0,Red,176,63.7,38.9,60,No,,No,Yes,No,No,No,No,Yes,No Helmet,500,No,Clear,Average,76.3
R016771,2026-06-21,10:38:29,J013,MH20-8770-G03553,Car,West,2.0,Red,98,53.4,29.9,40,,Yes,No,Yes,No,No,Yes,No,No,,0,No,Clear,Good,73.3
R021392,2026-02-01,17:20:00,J014,UP32-5153-M01700,Car,North,2.0,Red,145,62.7,22.2,40,,Yes,No,Yes,No,No,No,No,No,,0,No,Clear,Good,69.3
R002718,2026-02-18,11:41:09,J013,UP32-8564-K00219,Bike ,South,2.0,Green,98,8.7,47.7,40,Yes,,No,Yes,No,No,Yes,No,Yes,Over Speeding,2000,No,Clear,Good,59.3
R001012,2026-04-12,11:03:16,J002,MH12-2816-E05067,Bike,West,3.0,Red,166,61.8,70.5,60,Yes,,No,Yes,No,No,Yes,No,Yes,Over Speeding,2000,No,Clear,Good,44.2
R020393,2026-03-02,21:43:57,J012,GJ01-5213-C01245,Bike,East,3.0,Green,143,0.0,31.8,40,Yes,,No,Yes,No,No,No,No,No,,0,No,Clear,Average,39.2
R001406,07 Mar 2026,18:32:09,J007,UP32-3204-D00866,Car,East,1.0,Red,74,55.4,59.9,60,,Yes,No,Yes,No,No,No,No,No,,0,No,Clear,Average,80.6
R024307,2026-05-12,19:17:04,J004,DL08-3797-G01734,Car,North,1.0,Green,169,10.0,71.5,40,,Yes,No,Yes,No,Yes,No,No,Yes,Over Speeding,2000,No,Clear,Poor,78.9
R001469,2026-04-27,11:15:57,J004,MH12-8225-L00289,Car,West,2.0,Green,169,11.3,22.3,40,,Yes,No,Yes,No,No,No,No,No,,0,No,Clear,Poor,77.2
R000780,2026-06-09,13:19:55,J003,UP32-7697-Q03480,Car,West,2.0,Red,152,54.5,53.0,60,,Yes,No,Yes,No,No,Yes,No,No,,0,No,Fog,Average,70.0
R009681,2026-02-14,14:21:37,J007,DL08-3037-R04861,Car,East,3.0,Red,74,37.3,35.8,60,,Yes,No,Yes,No,No,No,No,No,,0,No,Clear,Average,40.9
R018943,2026-02-21,17:32:25,J004,KA05-4102-M02958,Bike,South,2.0,Red,169,58.4,23.0,40,Yes,,No,Yes,No,No,No,No,No,,0,No,Clear,Poor,61.6
R023737,2026-02-01,08:16:20,J006,DL08-2213-G04523,Bike,North,2.0,Red,98,23.0,80.3,60,Yes,,No,Yes,No,No,No,No,Yes,Over Speeding,2000,No,Fog,Average,57.6
R017538,2026-05-13,20:28:47,J011,TN09-3084-A05924,Taxi,North,3.0,Green,157,13.6,44.3,60,,Yes,No,Yes,No,No,Yes,No,No,,0,No,Rain,Good,79.4
R005073,2026-03-26,20:44:52,J013,MH14-8101-D01973,Bike,West,2.0,Yellow,98,11.5,32.1,40,Yes,,No,Yes,No,No,No,No,No,,0,No,Clear,Good,81.4
R016680,2026-07-12,20:59:57,J011,TN09-2050-E05021,Bike,South,1.0,Red,157,65.0,43.7,60,Yes,,No,Yes,No,No,Yes,No,No,,0,No,Rain,Good,71.3
R007544,2026-05-02,19:07:03,J015,MH12-5011-A05483,Car,West,3.0,Red,172,81.1,51.7,40,,Yes,No,Yes,No,No,No,No,Yes,Over Speeding,2000,No,Clear,Good,73.4
R010415,10-04-2026,23:27:35,J004,MH20-7133-J03609,Bike,North,1.0,Green,169,8.9,44.4,40,Yes,,No,Yes,No,No,No,No,Yes,Over Speeding,2000,No,Clear,Poor,60.3
R018395,2026-03-28,20:48:06,J013,DL08-8171-E01355,Bike,North,2.0,Red,98,38.6,40.9,40,Yes,,No,Yes,No,No,No,No,Yes,Over Speeding,2000,No,Rain,Good,60.2
R015990,2026-03-19,17:06:41,J004,DL08-9513-L01020,Truck,North,1.0,Green,169,14.3,26.2,40,,Yes,No,Yes,No,No,Yes,No,No,,0,No,Fog,Poor,90.1
R008909,01 Mar 2026,18:05:31,J012,TN09-3316-N00410,Car,North,3.0,Red,143,57.4,14.4,40,,Yes,No,Yes,No,No,No,No,No,,0,No,Clear,Average,49.3
R001639,2026-04-24,12:56:12,J012,GJ01-7685-G05929,Bike,East,3.0,Green,143,4.8,33.4,40,Yes,,No,Yes,No,No,Yes,No,No,,0,No,Clear,Average,49.7
R014985,06/28/2026,10:58:31,J010,MH12-6366-E01645,Truck,West,5.0,Red,176,89.3,39.5,60,,No,Yes,Yes,No,No,No,No,Yes,Red Light Jumping,1000,No,Cloudy,Average,70.2
R025849,2026-07-17,22:53:15,J001,UP32-2292-G03368,Car,West,4.0,Green,136,0.2,39.8,60,,Yes,No,Yes,No,No,Yes,No,No,,0,No,Clear,Good,29.2
R025960,2026-07-05,09:55:08,J001,UP32-3824-J03063,CAR,East,3.0,Green,136,12.8,77.2,60,,No,No,Yes,No,No,No,No,Yes,Over Speeding,2000,No,Cloudy,Good,79.3
R019554,2026-06-06,10:56:46,J015,GJ01-4943-H02412,Car,South,2.0,Green,172,9.5,35.1,40,,Yes,No,Yes,No,No,No,No,No,,0,No,  Clear ,Good,69.0
R018166,2026-06-16,10:10:14 AM,J005,MH12-2695-E04793,Auto,East,2.0,Red,103,52.5,33.3,50,,,No,Yes,No,No,No,No,No,,0,No,Rain,Average,59.4
R022839,2026-02-08,07:42:06,J001,MH12-1463-J04351,Taxi,West,3.0,Red,136,21.8,44.2,60,,,No,Yes,No,No,Yes,No,No,,0,No,Clear,Good,18.1
R021284,2026-03-08,15:42:58,J014,MH14-1918-Q01914,Bus,West,1.0,Green,145,5.1,32.3,40,,Yes,No,Yes,No,No,No,No,No,,0,No,Clear,Good,40.8
R024256,07-04-2026,11:00:11,j003,MH20-1510-E00246,Bike,South,1.0,Green,152,4.4,49.2,60,No,,No,Yes,No,No,No,No,Yes,No Helmet,500,No,Cloudy,Average,34.2
R012448,2026-05-28,19:38:25,J007,GJ01-3862-E04472,Car,South,3.0,Red,74,36.1,45.7,60,,,No,Yes,No,No,Yes,No,No,,0,No,Clear,Average,72.0
R019130,05/24/2026,11:02:44 AM,J005,DL08-3776-B00711,Bike,North,4.0,Green,103,9.4,51.2,50,Yes,,No,Yes,No,No,No,No,Yes,Over Speeding,2000,No,Clear,Average,34.6
R009048,2026-07-25,10:00:28,J015,MH14-8629-E00896,Auto,West,3.0,Green,172,15.4,15.9,40,,,No,Yes,No,No,Yes,No,No,,0,No,Rain,Good,65.3
R020752,2026-06-02,8:13:40 AM,J010,KA05-8961-A01232,Bike,South,4.0,Green,176,10.4,33.2,60,No,,No,No,No,No,No,No,Yes,No Helmet,500,No,Rain,Average,82.6
R008197,18-06-2026,18:48:58,J012,UP32-8913-C05893,Bike,North,3.0,Red,143,68.5,44.5,40,Yes,,No,Yes,No,No,No,No,Yes,Over Speeding,2000,No,Cloudy,Average,82.3
R020445,2026-06-03,16:27:57,J005,GJ01-1842-K00176,truck,East,2.0,Green,103,2.0,26.1,50,,Yes,No,Yes,No,No,No,No,No,,0,No,Clear,Average,39.3
R022944,2026-04-15,11:17:14,J001,UP32-4027-C04304,Bike,South,4.0,Red,136,36.4,30.2,60,Yes,,No,Yes,No,No,No,No,No,,0,No,Clear,Good,73.1
R017660,2026-06-26,18:33:00,J009,MH12-1047-K05595,Auto,East,2.0,Red,127,63.5,27.4,40,,,No,Yes,No,No,Yes,Yes,Yes,Overloading,2000,No,Rain,Good,100.0
R004308,05/31/2026,8:15:58 PM,J003,MH12-7641-L03970,Bike,North,3.0,Green,152,11.3,44.2,60,Yes,,No,Yes,No,No,No,No,No,,0,No,Clear,Average,70.4
R021254,2026-04-19,05:32:05,J005,MH12-5781-P00379,Truck,North,,Green,103,3.4,29.2,50,,Yes,No,No,No,No,Yes,No,Yes,Wrong Lane,500,No,Fog,Average,6.1
R018354,2026-03-24,23:42:53,J015,DL08-4458-E02501,Bus,North,3.0,Green,172,5.1,73.8,40,,Yes,No,Yes,No,No,Yes,No,Yes,Over Speeding,2000,No,Clear,,47.0
R012821,26 May 2026,09:29:10,J013,TN09-6841-F05826,Car,East,2.0,Red,98,43.2,42.0,40,,Yes,Yes,Yes,No,No,Yes,No,Yes,Over Speeding,2000,No,Cloudy,Good,76.8
R012544,2026-06-13,13:05:21,J011,KA05-4237-Q01963,Auto,West,4.0,Red,157,49.3,44.2,60,,,No,Yes,No,No,No,No,No,,0,No,,Good,53.5
R002261,2026-05-04,13:08:51,J015,UP32-8146-B05456,Car,East,,Red,172,69.5,54.4,40,,No,No,Yes,No,No,No,No,Yes,Over Speeding,2000,No,Clear,Good,64.7
R000516,2026-03-31,21:38:50,J005,GJ01-7899-P02224,Bike,South,,Green,103,4.3,22.8,50,Yes,,No,Yes,Yes,No,No,No,Yes,Mobile Phone Usage,1500,No,Cloudy,Average,22.5
R002752,2026-07-25,18:48:00,J011,MH12-4735-J05471,Car,North,3.0,Green,157,7.0,49.1,60,,Yes,No,Yes,No,No,No,No,No,,0,No,Rain,Good,61.0
R005527,2026-04-21,08:44:44,J015,KA05-9790-R04581,Auto,South,3.0,Red,172,72.0,61.4,40,,,No,Yes,No,No,No,No,Yes,Over Speeding,2000,No,Clear,Good,75.3
R020227,06/15/2026,08:32:55,J008,KA05-5068-R05507,Car,West,6.0,Red,127,65.9,60.7,80,,Yes,No,Yes,No,No,Yes,No,No,,0,No,Clear,Average,90.4
R025174,2026-06-12,19:41:14,J007,GJ01-8488-L05682,car,South,3.0,Red,74,54.7,51.9,60,,Yes,No,Yes,No,No,Yes,No,No,,0,No,Rain,Average,94.5
R012820,2026-05-24,08:11:26,J012,UP32-9379-J01079,Bike,West,2.0,Green,143,3.7,23.2,40,Yes,,No,Yes,No,No,No,No,No,,0,No,Cloudy,Average,58.9
R017845,15-02-2026,18:47:16,J009,GJ01-1133-C05134,Car,North,2.0,Red,127,68.6,28.7,40,,Yes,No,Yes,No,No,No,No,No,,0,No,  Fog ,Good,73.5
R025244,05-07-2026,4:46:38 PM,J015,UP32-4937-R00088,Auto,West,1.0,Red,172,64.4,31.0,40,,,No,Yes,No,No,Yes,No,No,,0,No,Rain,Good,49.7
R000830,2026-04-23,09:48:32,J002,MH20-6613-M02733,Truck,South,2.0,Red,166,79.1,22.0,60,,Yes,No,Yes,No,No,Yes,No,No,,0,No,Clear,Good,81.3
R009815,2026-04-13,06:57:33,J014,TN09-8859-R00492,Auto,West,1.0,Green,145,1.4,36.4,40,,,No,Yes,No,No,Yes,No,No,,0,No,Clear,Good,4.5
R017315,07/18/2026,13:18:03,J005,DL08-8763-Q05192,Bike,East,1.0,Green,103,7.1,24.9,50,Yes,,No,Yes,No,No,No,No,No,,0,No,Rain,Average,47.0
R019494,2026-06-03,08:10:18,J015,TN09-2857-F01617,Taxi,South,2.0,Red,172,61.7,24.2,40,,Yes,No,Yes,No,Yes,No,No,Yes,Illegal U-Turn,500,No,Clear,Good,84.9
R014002,2026-03-20,9:39:03 AM,J003,MH12-8514-A04200,Car,North,2.0,Red,152,64.7,40.6,60,,Yes,No,No,No,No,Yes,No,Yes,Wrong Lane,500,No,Clear,Average,83.3
R008581,2026-03-15,6:51:39 AM,J005,MH14-9825-A01265,Auto,West,2.0,Red,103,43.6,62.2,50,,,No,Yes,No,No,No,No,Yes,Over Speeding,2000,No,Rain,Average,6.7
R011679,2026-05-18,18:38:48,J010,MH12-3843-J03212,Car,South,3.0,Yellow,176,11.7,42.8,60,,Yes,No,Yes,No,Yes,Yes,No,No,,0,No,Clear,Average,76.7
R005440,2026-06-11,09:50:02,J006,GJ01-9407-M01293,Car,South,4.0,Yellow,98,11.2,53.5,60,,Yes,No,Yes,No,No,Yes,No,No,,0,No,Clear,Average,97.0
R001972,2026-04-14,21:34:00,J006,MH12-7002-C05039,Bike,West,3.0,  Red ,98,33.0,52.7,60,Yes,,No,Yes,No,No,No,No,No,,0,No,Clear,Average,46.0
R000699,30-06-2026,18:33:59,J008,DL08-6227-F05701,Bus,West,4.0,Red,127,61.6,32.9,80,,Yes,No,Yes,No,No,No,No,No,,0,No,Clear,Average,79.7
R011230,2026-06-09,07:49:54,J007,TN09-2562-B00365,bus,East,2.0,Red,74,25.3,45.7,60,,Yes,No,Yes,No,No,No,No,No,,0,No,Fog,Average,11.4
R017132,2026-04-19,06:02:37,J013,DL08-5074-A01862,Car,North,2.0,Green,98,4.6,51.5,40,,No,No,Yes,No,No,Yes,No,Yes,Over Speeding,2000,No,Clear,Good,12.7
R020024,2026-03-05,17:15:32,J011,MH14-3334-P02674,Truck,West,3.0,Red,157,70.1,40.0,60,,No,No,Yes,No,No,No,No,Yes,No Seat Belt,1000,No,Clear,Good,80.2
R003965,2026-07-01,17:39:37,J013,MH14-6459-E01387,Bike,North,1.0,Green,98,12.5,20.5,40,Yes,,No,Yes,No,No,Yes,No,No,,0,No,Clear,Good,97.9
R016324,2026-04-02,10:15:28,J005,MH14-1745-C00653,Bike,East,4.0,Red,103,49.3,41.2,50,Yes,,No,Yes,No,No,Yes,No,No,,0,No,Cloudy,Average,96.0
R013002,2026-03-05,15:34:06,J003,DL08-9408-M05676,Auto,West,3.0,Green,152,0.0,41.2,60,,,No,Yes,No,No,No,No,No,,0,No,Clear,Average,34.9
R023508,2026-05-09,19:59:22,J006,MH12-5664-A02673,Bike,East,2.0,Green,98,8.2,36.9,60,Yes,,No,Yes,No,No,No,No,No,,0,No,Clear,Average,63.8
R002237,2026-02-19,07:19:35,J013,MH20-2653-M03527,Car,South,1.0,Red,98,20.6,16.7,40,,No,No,Yes,No,Yes,Yes,No,Yes,No Seat Belt,1000,No,Clear,Good,9.2
R023425,2026-04-12,19:59:55,J009,DL08-7139-N04555,Car,West,3.0,Green,127,11.7,12.0,40,,Yes,No,Yes,No,No,Yes,No,No,,0,No,Cloudy,Good,65.1
R013119,2026-03-03,09:13:22,J007,MH20-1121-K03611,Car,South,4.0,Green,74,9.2,43.1,60,,Yes,No,Yes,No,No,No,No,No,,0,No,Cloudy,Average,77.3
R021896,2026-05-31,7:28:52 PM,J005,MH14-9423-H00009,Truck,West,4.0,Red,103,52.5,35.4,50,,Yes,No,Yes,No,No,Yes,No,No,,0,No,Cloudy,Average,76.2
R012104,2026-05-09,10:06:34,J010,TN09-7862-P04423,BIKE,South,3.0,Red,176,70.7,38.2,60,No,,No,Yes,No,No,Yes,No,Yes,No Helmet,500,No,Cloudy,Average,45.0
R004324,17 Jul 2026,11:19:19,J011,MH12-7170-B00822,Taxi,East,4.0,Red,157,69.9,67.6,60,,Yes,No,Yes,No,No,No,No,Yes,Over Speeding,2000,No,Clear,Good,46.5
R017420,2026-02-25,10:33:32,J015,UP32-9078-H02787,Auto,West,3.0,Green,172,8.3,21.9,40,,,No,Yes,No,No,No,No,No,,0,No,Clear,Good,64.8
R011742,2026-03-15,10:53:10,J015,MH20-7131-L03588,Car ,South,2.0,Green,172,9.8,42.0,40,,No,No,Yes,No,No,No,No,Yes,Over Speeding,2000,No,Cloudy,Good,57.1
R005956,2026-05-02,21:42:23,J015,MH20-3383-L04375,Car,North,3.0,Red,172,51.7,43.3,40,,Yes,No,Yes,No,No,Yes,No,Yes,Over Speeding,2000,No,Clear,Good,14.1
R001095,2026-07-09,18:03:32,J009,DL08-1266-H04404,BUS,North,2.0,Red,127,73.6,62.7,40,,Yes,Yes,Yes,No,No,No,No,Yes,Over Speeding,2000,No,Rain,Good,93.0
R017480,2026-06-23,06:51:56,J003,UP32-2419-A03468,Bike,  South ,3.0,Green,152,0.0,36.0,60,Yes,,No,Yes,No,No,Yes,No,No,,0,No,Rain,Average,2.0
R023473,2026-04-15,15:36:46,J005,DL08-1586-M05697,Car ,East,3.0,Green,103,3.3,20.6,50,,Yes,No,Yes,No,No,No,No,No,,0,No,Cloudy,Average,48.9
R000703,05-06-2026,7:38:33 AM,J013,GJ01-1720-A05879,Bus,East,2.0,Green,98,3.9,36.3,40,,Yes,No,Yes,No,No,No,No,No,,0,No,Rain,Good,23.9
R020398,2026-06-03,18:32:09,J001,DL08-1567-Q03415,bike,West,3.0,Green,136,11.6,50.8,60,Yes,,No,Yes,Yes,No,No,No,Yes,Mobile Phone Usage,1500,Yes,Rain,Good,85.7
R007610,2026-06-06,14:54:15,J003,MH14-6393-D04929,Bike,West,1.0,Green,152,13.4,35.5,60,Yes,,No,Yes,No,No,Yes,No,No,,0,No,Clear,Average,63.9
R014287,20 Apr 2026,18:39:11,J015,KA05-3051-D01451,Auto,South,2.0,Green,172,17.4,22.8,40,,,No,No,No,No,No,No,Yes,Wrong Lane,500,No,Clear,Good,84.6
R015062,2026-05-04,13:38:58,J011,UP32-6885-N05207,Bike,West,3.0,Red,157,75.1,38.1,60,Yes,,No,Yes,No,No,No,No,No,,0,No,Clear,Good,70.0
R013128,2026-02-23,2:27:57 AM,J009,GJ01-9324-L05290,Car,East,1.0,Green,127,1.5,21.2,40,,Yes,No,Yes,No,No,Yes,No,No,,0,No,Clear,Good,24.4
R008382,2026-03-07,10:54:40,J003,GJ01-7246-E02912,Car,West,4.0,Green,152,4.1,54.5,60,,Yes,No,Yes,No,No,No,No,No,,0,No,Clear,Average,50.8
R017331,07/02/2026,08:05:13,J007,MH14-9419-E03064,Truck,North,3.0,Red,74,39.0,83.7,60,,Yes,No,Yes,No,No,No,No,Yes,Over Speeding,2000,No,Clear,Average,86.6
R017439,2026-02-21,07:21:57,J011,MH12-9195-J03432,Taxi,East,2.0,Red,157,34.5,50.7,60,,Yes,No,Yes,No,No,Yes,No,No,,0,No,Clear,Good,9.7
R003294,2026-02-01,11:37:25,J013,UP32-4973-J03989,Bike,West,1.0,Green,98,7.1,22.8,40,Yes,,No,Yes,No,No,Yes,No,No,,0,No,Cloudy,Good,54.8
R022069,2026-03-16,06:47:07,J013,KA05-9356-E03712,Truck,South,2.0,Green,98,4.5,70.0,40,,Yes,No,Yes,No,Yes,Yes,No,Yes,Over Speeding,2000,No,  Clear ,Good,30.6
R011026,2026-04-30,19:55:57,J015,DL08-8432-E02352,Taxi,  South ,1.0,Green,172,9.9,15.8,40,,Yes,No,Yes,No,No,No,No,No,,0,No,Clear,Good,71.9
R010448,2026-07-07,8:08:02 AM,J009,GJ01-2871-M00408,BIKE,  East ,2.0,Green,127,12.7,29.2,40,Yes,,No,Yes,No,No,No,No,No,,0,No,Clear,Good,80.4
R000272,2026-04-30,21:57:27,J002,TN09-7556-E03479,Bike,East,4.0,Red,166,57.7,52.7,60,No,,No,Yes,No,No,No,No,Yes,No Helmet,500,No,Clear,Good,29.4
R011850,2026-05-19,16:27:31,J011,UP32-9922-F02340,Bike,East,3.0,Green,157,2.5,41.2,60,Yes,,No,Yes,No,No,No,No,No,,0,No,Clear,Good,48.6
R025600,2026-05-25,19:13:14,J010,MH20-1602-C02489,Car,North,5.0,Green,176,9.2,73.7,60,,Yes,No,Yes,No,No,No,No,Yes,Over Speeding,2000,No,Clear,Average,93.3
R000221,2026-07-30,22:57:46,J009,DL08-1973-B04455,Auto,West,1.0,Green,127,2.6,25.9,40,,,No,Yes,No,No,Yes,No,No,,0,No,Clear,Good,24.5
