Vehicle_ID,Vehicle_Type,Fuel_Type,Registration_Type
UP32-9045-K05348,Car,Petrol,Private
UP32-3164-G05349,Bike,Petrol,Commercial
KA05-3937-G05350,Car,Petrol,Private
MH12-1011-L05351,Auto,CNG,Commercial
KA05-7397-C05352,Bike,Petrol,Private
MH12-6562-E05353,Taxi,Petrol,Commercial
DL08-6414-G05354,Bike,Petrol,Private
KA05-7086-P05355,Car,Petrol,Private
DL08-5721-E05356,Bus,Diesel,Commercial
MH14-1108-C05357,Car,CNG,Commercial
KA05-4706-D05358,Bike,Petrol,Private
MH14-5604-A05359,Auto,CNG,Commercial
UP32-9388-H05360,Bike,Petrol,Commercial
UP32-8892-E05361,Truck,Diesel,Commercial
MH20-2583-D05362,Car,Petrol,Private
DL08-9062-C05363,Car,Diesel,Private
GJ01-3467-K05364,Taxi,Petrol,Commercial
UP32-9508-P05365,Bike,Petrol,Private
UP32-8399-K05366,Bike,Petrol,Commercial
GJ01-4493-K05367,Truck,Diesel,Commercial
MH20-4201-R05368,Taxi,CNG,Commercial
KA05-5840-F05369,Car,Petrol,Private
MH14-8633-F05370,Car,Diesel,Private
KA05-6511-M05371,Taxi,Petrol,Commercial
MH20-9368-R05372,Auto,Petrol,Commercial
UP32-7499-R05373,Taxi,Petrol,Commercial
MH12-9720-E05374,Truck,Diesel,Commercial
KA05-6258-Q05375,Taxi,Petrol,Commercial
MH12-8743-L05376,Auto,Petrol,Commercial
DL08-7390-M05377,Auto,Diesel,Commercial
MH20-7490-E05378,Car,Petrol,Private
KA05-2346-J05379,Bike,Petrol,Private
MH14-1249-N05380,Car,Petrol,Commercial
GJ01-6011-M05381,Bike,Petrol,Private
DL08-2132-R05382,Taxi,Petrol,Commercial
TN09-4715-H05383,Car,CNG,Commercial
UP32-3697-P05384,Auto,CNG,Commercial
MH14-1412-B05385,Bike,Petrol,Private
KA05-5940-R05386,Car,Petrol,Private
GJ01-2127-C05387,Auto,CNG,Commercial
GJ01-1879-E05388,Bike,Petrol,Private
KA05-4561-Q05389,Car,Petrol,Commercial
UP32-5726-B05390,Bike,Electric,Private
MH20-4050-H05391,Car,CNG,Private
UP32-1225-K05392,Bike,Petrol,Private
DL08-7493-Q05393,Taxi,Petrol,Commercial
UP32-5191-A05394,Bike,Petrol,Private
TN09-7589-A05395,Bike,Petrol,Commercial
MH20-3655-E05396,Bike,Petrol,Commercial
MH20-2981-G05397,Auto,CNG,Commercial
MH20-8876-J05398,Bike,Petrol,Private
DL08-4374-G05399,Car,CNG,Commercial
TN09-8059-F05400,Auto,Diesel,Commercial
GJ01-7568-N05401,Car,Petrol,Private
DL08-2548-F05402,Bike,Petrol,Private
TN09-9536-J05403,Car,Diesel,Commercial
KA05-8094-M05404,Car,Petrol,Commercial
MH12-7370-H05405,Car,Diesel,Private
MH12-6028-H05406,Bike,Petrol,Private
MH14-2362-P05407,Taxi,CNG,Commercial
TN09-7099-J05408,Bike,Petrol,Private
DL08-2710-G05409,Bike,Petrol,Private
GJ01-6512-R05410,Truck,Diesel,Commercial
GJ01-9514-R05411,Bike,Petrol,Private
GJ01-2178-G05412,Car,CNG,Private
MH14-6669-H05413,Bike,Petrol,Commercial
KA05-3935-P05414,Car,CNG,Commercial
MH12-9028-N05415,Car,Petrol,Commercial
MH14-2343-H05416,Car,Diesel,Private
MH12-6043-K05417,Bike,Petrol,Private
UP32-3560-C05418,Taxi,Petrol,Commercial
MH12-2425-A05419,Bike,Electric,Private
GJ01-5097-Q05420,Bike,Petrol,Private
MH14-6613-R05421,Bus,Diesel,Commercial
MH12-7249-Q05422,Auto,Diesel,Commercial
UP32-4787-N05423,Bike,Petrol,Commercial
GJ01-2936-B05424,Bike,Petrol,Private
GJ01-6006-H05425,Bike,Petrol,Private
GJ01-8189-F05426,Bike,Electric,Commercial
UP32-2696-M05427,Bike,Petrol,Private
MH20-9010-Q05428,Bike,Petrol,Private
MH14-8643-R05429,Car,Petrol,Private
GJ01-1075-P05430,Auto,Diesel,Commercial
GJ01-2029-B05431,Bike,Electric,Private
UP32-4284-M05432,Auto,Diesel,Commercial
UP32-5806-G05433,Taxi,Electric,Commercial
GJ01-5486-J05434,Truck,CNG,Commercial
GJ01-4289-E05435,Car,Diesel,Private
TN09-7450-J05436,Bike,Petrol,Private
GJ01-7308-J05437,Bike,Petrol,Private
MH14-6715-M05438,Taxi,CNG,Commercial
DL08-5506-Q05439,Bus,CNG,Commercial
MH12-3125-J05440,Truck,Diesel,Commercial
UP32-9112-F05441,Bike,Petrol,Private
GJ01-6158-H05442,Auto,Diesel,Commercial
MH12-4883-Q05443,Car,CNG,Private
MH12-8897-A05444,Bike,Petrol,Private
TN09-7601-G05445,Car,Petrol,Private
GJ01-5963-B05446,Car,Diesel,Private
UP32-4627-Q05447,Auto,Petrol,Commercial
KA05-2431-M05448,Taxi,Petrol,Commercial
DL08-3894-J05449,Truck,CNG,Commercial
MH12-3312-P05450,Car,Petrol,Private
GJ01-4374-G05451,Bike,Electric,Commercial
GJ01-5365-N05452,Bike,Electric,Private
MH20-8957-G05453,Car,CNG,Private
MH14-6499-E05454,Bike,Petrol,Private
KA05-2143-B05455,Auto,CNG,Commercial
UP32-8146-B05456,Car,Diesel,Private
TN09-2883-N05457,Auto,Petrol,Commercial
UP32-8795-R05458,Bike,Petrol,Private
MH12-7997-C05459,Car,Petrol,Private
TN09-5416-R05460,Car,Diesel,Private
TN09-4005-P05461,Bike,Petrol,Private
GJ01-9648-R05462,Car,Petrol,Private
MH14-9876-D05463,Car,Electric,Private
GJ01-2554-G05464,Car,Diesel,Private
KA05-6962-K05465,Bike,Electric,Private
DL08-5070-R05466,Auto,Petrol,Commercial
MH12-6479-A05467,Bike,Petrol,Private
GJ01-6953-D05468,Car,CNG,Private
UP32-1586-Q05469,Car,Diesel,Private
KA05-8231-J05470,Auto,Diesel,Commercial
MH12-4735-J05471,Car,Diesel,Private
GJ01-6383-K05472,Bike,Petrol,Private
KA05-3118-R05473,Car,Petrol,Private
MH14-8400-H05474,Car,CNG,Private
KA05-5025-C05475,Bus,Diesel,Commercial
TN09-9234-J05476,Auto,Electric,Commercial
MH12-6168-G05477,Taxi,Petrol,Commercial
MH12-8555-M05478,Taxi,Petrol,Commercial
TN09-3531-P05479,Bus,Diesel,Commercial
MH14-6924-F05480,Auto,Petrol,Commercial
MH12-3135-N05481,Truck,Diesel,Commercial
MH20-5028-M05482,Car,CNG,Private
MH12-5011-A05483,Car,Petrol,Private
TN09-5508-B05484,Car,CNG,Private
MH20-1421-D05485,Car,Petrol,Commercial
DL08-2530-L05486,Bike,Petrol,Private
MH20-1638-N05487,Car,Electric,Private
KA05-9656-D05488,Truck,Diesel,Commercial
DL08-1916-M05489,Car,Petrol,Private
TN09-8265-R05490,Bike,Petrol,Commercial
MH20-5438-L05491,Bike,Petrol,Private
MH14-7139-C05492,Bike,Petrol,Private
DL08-9441-E05493,Truck,Diesel,Commercial
MH20-6816-D05494,Car,Diesel,Private
UP32-7861-C05495,Bike,Petrol,Private
MH12-9409-D05496,Car,Diesel,Private
TN09-5969-J05497,Truck,Diesel,Commercial
MH14-6547-A05498,Bike,Petrol,Private
KA05-2886-L05499,Bike,Petrol,Private
KA05-5720-P05500,Car,CNG,Private
MH12-8268-P05501,Truck,Diesel,Commercial
TN09-4446-M05502,Bike,Electric,Private
MH12-9319-E05503,Car,Diesel,Private
KA05-8324-Q05504,Auto,Diesel,Commercial
KA05-7096-F05505,Taxi,Petrol,Commercial
MH14-3067-G05506,Truck,Diesel,Commercial
KA05-5068-R05507,Car,Diesel,Private
MH12-5669-L05508,Car,CNG,Private
KA05-7816-Q05509,Car,CNG,Commercial
MH14-8149-P05510,Bus,Diesel,Commercial
TN09-7910-R05511,Auto,Petrol,Commercial
DL08-6628-A05512,Car,Electric,Private
KA05-1341-N05513,Bike,Petrol,Private
MH20-9041-E05514,Truck,Diesel,Commercial
DL08-2028-K05515,Bike,Petrol,Commercial
DL08-5526-D05516,Auto,Diesel,Commercial
MH12-1915-L05517,Taxi,Petrol,Commercial
DL08-5747-M05518,Bike,Petrol,Commercial
TN09-8129-F05519,Truck,CNG,Commercial
DL08-4334-M05520,Bike,Petrol,Commercial
GJ01-7795-B05521,Bike,Petrol,Private
MH12-5940-C05522,Bike,Petrol,Private
KA05-4291-C05523,Auto,Diesel,Commercial
TN09-8725-L05524,Bike,Petrol,Private
UP32-4793-H05525,Auto,Petrol,Commercial
MH12-4974-C05526,Bike,Petrol,Private
TN09-1400-C05527,Bike,Petrol,Private
DL08-2282-C05528,Auto,Petrol,Commercial
MH20-1716-F05529,Bus,Diesel,Commercial
DL08-4888-G05530,Car,Electric,Private
MH12-4030-A05531,Bike,Petrol,Commercial
UP32-9499-F05532,Bike,Electric,Commercial
DL08-9654-K05533,Car,Petrol,Commercial
GJ01-8418-P05534,Bike,Petrol,Private
MH20-1129-H05535,Car,Petrol,Private
MH20-7631-P05536,Car,Petrol,Private
GJ01-6029-J05537,Auto,CNG,Commercial
DL08-3727-R05538,Car,Diesel,Private
TN09-9491-C05539,Car,Diesel,Private
KA05-5466-F05540,Bike,Petrol,Private
KA05-5214-N05541,Auto,CNG,Commercial
TN09-5084-C05542,Car,CNG,Private
KA05-3362-G05543,Bike,Petrol,Private
GJ01-1182-N05544,Car,Petrol,Commercial
GJ01-9509-C05545,Bike,Electric,Private
MH20-3279-E05546,Taxi,Petrol,Commercial
MH20-5362-N05547,Auto,Diesel,Commercial
MH12-4711-Q05548,Car,Petrol,Private
KA05-1872-N05549,Bike,Petrol,Private
UP32-5928-L05550,Bike,Petrol,Private
TN09-6371-N05551,Taxi,Diesel,Commercial
TN09-8362-N05552,Truck,Diesel,Commercial
TN09-8542-N05553,Auto,Diesel,Commercial
TN09-6526-C05554,Car,CNG,Private
UP32-7952-J05555,Bike,Petrol,Commercial
GJ01-4673-F05556,Car,Diesel,Private
GJ01-6818-G05557,Car,CNG,Private
MH12-5781-E05558,Car,Petrol,Private
KA05-8469-D05559,Bike,Electric,Private
MH14-2518-M05560,Car,Diesel,Private
GJ01-7128-D05561,Bus,Diesel,Commercial
TN09-1813-C05562,Car,Diesel,Commercial
MH20-9203-R05563,Truck,CNG,Commercial
DL08-4050-R05564,Bike,Petrol,Private
KA05-3111-G05565,Car,Petrol,Private
MH14-9045-B05566,Bike,Petrol,Private
KA05-6727-Q05567,Bike,Electric,Private
KA05-7658-M05568,Bus,Diesel,Commercial
MH20-8750-A05569,Car,CNG,Private
MH14-2852-K05570,Bike,Petrol,Commercial
DL08-1733-K05571,Bike,Electric,Private
TN09-3023-H05572,Bike,Petrol,Private
MH20-3292-D05573,Bike,Petrol,Private
DL08-8535-D05574,Car,Petrol,Private
MH20-1716-K05575,Taxi,Petrol,Commercial
UP32-5620-H05576,Bike,Petrol,Private
TN09-7523-B05577,Bike,Petrol,Private
GJ01-6829-L05578,Car,Diesel,Private
UP32-6338-L05579,Car,Petrol,Private
MH12-4964-N05580,Taxi,Diesel,Commercial
MH12-3358-Q05581,Bike,Petrol,Private
TN09-8153-R05582,Car,Petrol,Private
MH14-2163-F05583,Car,Petrol,Private
UP32-4319-F05584,Bus,CNG,Commercial
DL08-4762-H05585,Bike,Petrol,Commercial
KA05-6237-C05586,Car,CNG,Private
MH12-8247-K05587,Bike,Petrol,Commercial
DL08-1525-E05588,Auto,Petrol,Commercial
KA05-7754-L05589,Bike,Petrol,Private
MH12-3337-B05590,Auto,Petrol,Commercial
MH14-6291-K05591,Truck,Diesel,Commercial
TN09-2614-B05592,Car,Diesel,Private
TN09-5060-H05593,Bike,Electric,Private
TN09-8896-M05594,Car,Diesel,Private
MH12-1047-K05595,Auto,Petrol,Commercial
KA05-4822-Q05596,Auto,Electric,Commercial
MH20-2571-Q05597,Car,Petrol,Commercial
MH12-2823-F05598,Car,Petrol,Private
DL08-4476-R05599,Bike,Petrol,Private
TN09-7237-D05600,Bus,Diesel,Commercial
TN09-1603-M05601,Bike,Petrol,Private
DL08-1500-C05602,Auto,Electric,Commercial
TN09-2375-N05603,Auto,Diesel,Commercial
DL08-2206-R05604,Bike,Petrol,Commercial
UP32-1457-J05605,Bike,Petrol,Private
KA05-6815-E05606,Bike,Electric,Private
TN09-8652-A05607,Car,Diesel,Commercial
TN09-1109-J05608,Taxi,Petrol,Commercial
UP32-9814-L05609,Truck,Diesel,Commercial
MH20-8375-D05610,Bike,Petrol,Private
MH20-7275-C05611,Bike,Petrol,Private
MH12-2925-A05612,Truck,CNG,Commercial
DL08-8143-A05613,Truck,Diesel,Commercial
KA05-1057-C05614,Car,Diesel,Private
MH20-9185-N05615,Truck,Diesel,Commercial
TN09-9583-Q05616,Bike,Petrol,Private
MH12-2386-J05617,Bike,Petrol,Private
MH20-2647-D05618,Auto,Diesel,Commercial
GJ01-6012-P05619,Bike,Petrol,Private
TN09-6931-N05620,Car,Diesel,Private
MH20-3446-B05621,Car,Petrol,Private
DL08-7035-N05622,Bus,Diesel,Commercial
UP32-5625-F05623,Taxi,Petrol,Commercial
TN09-2734-P05624,Car,Diesel,Private
GJ01-8747-G05625,Bus,Diesel,Commercial
MH20-2851-R05626,Car,CNG,Private
KA05-9177-Q05627,Bike,Petrol,Private
TN09-6028-G05628,Taxi,Diesel,Commercial
UP32-3034-F05629,Bike,Petrol,Private
DL08-2008-N05630,Bus,CNG,Commercial
MH14-3436-N05631,Bike,Petrol,Private
GJ01-4099-G05632,Car,Petrol,Private
MH14-5019-R05633,Car,Diesel,Private
MH20-9447-R05634,Bike,Petrol,Private
MH20-7939-F05635,Bus,Diesel,Commercial
KA05-9992-R05636,Bike,Petrol,Private
MH20-7606-G05637,Car,Petrol,Private
MH20-3089-E05638,Bike,Petrol,Private
GJ01-6499-A05639,Bike,Petrol,Private
UP32-7119-B05640,Car,Petrol,Commercial
UP32-8905-C05641,Auto,Diesel,Commercial
MH20-5935-G05642,Car,Petrol,Private
MH14-2125-L05643,Bike,Petrol,Private
UP32-3587-B05644,Bike,Petrol,Private
DL08-7234-M05645,Auto,Diesel,Commercial
GJ01-4054-J05646,Bike,Petrol,Private
GJ01-8546-A05647,Bike,Petrol,Private
GJ01-5460-H05648,Car,CNG,Private
KA05-2739-B05649,Truck,Diesel,Commercial
KA05-3390-R05650,Car,CNG,Private
DL08-6714-J05651,Car,CNG,Private
MH12-2749-C05652,Taxi,Diesel,Commercial
GJ01-2861-G05653,Truck,CNG,Commercial
DL08-7057-Q05654,Auto,Electric,Commercial
KA05-9237-C05655,Car,Petrol,Private
DL08-5908-Q05656,Bike,Petrol,Private
GJ01-5690-F05657,Car,Petrol,Private
TN09-5650-P05658,Taxi,Electric,Commercial
MH20-3022-H05659,Car,Petrol,Private
MH20-3360-H05660,Bike,Petrol,Private
MH14-8287-H05661,Bus,Diesel,Commercial
GJ01-7275-B05662,Car,Electric,Private
KA05-8737-B05663,Taxi,CNG,Commercial
MH12-5093-C05664,Car,Petrol,Private
MH14-7409-G05665,Auto,Petrol,Commercial
MH14-3905-A05666,Car,Electric,Private
UP32-6537-N05667,Bike,Petrol,Private
TN09-8145-J05668,Truck,Diesel,Commercial
TN09-5420-D05669,Car,Petrol,Private
TN09-1202-E05670,Bike,Petrol,Commercial
MH14-6386-P05671,Bike,Petrol,Commercial
UP32-2620-M05672,Bike,Petrol,Private
TN09-3911-K05673,Bike,Petrol,Private
MH14-2681-K05674,Bus,Diesel,Commercial
KA05-9253-D05675,Bike,Petrol,Private
DL08-9408-M05676,Auto,Diesel,Commercial
DL08-2982-K05677,Bike,Electric,Private
MH14-3658-A05678,Car,Petrol,Private
MH12-9291-K05679,Car,CNG,Private
GJ01-7606-M05680,Taxi,Diesel,Commercial
MH20-8591-F05681,Bike,Electric,Private
GJ01-8488-L05682,Car,Electric,Commercial
KA05-5474-D05683,Truck,CNG,Commercial
DL08-3449-D05684,Taxi,Diesel,Commercial
MH14-2611-G05685,Car,Petrol,Private
MH14-6886-N05686,Car,CNG,Private
DL08-5748-F05687,Car,Diesel,Commercial
MH20-3417-J05688,Taxi,Petrol,Commercial
UP32-2338-H05689,Taxi,Electric,Commercial
MH20-6130-H05690,Car,Electric,Commercial
MH20-4960-P05691,Truck,Diesel,Commercial
UP32-8767-N05692,Car,Petrol,Private
DL08-9769-R05693,Bike,Petrol,Commercial
GJ01-8696-K05694,Bike,Petrol,Private
UP32-8975-E05695,Truck,Diesel,Commercial
TN09-3924-K05696,Bike,Petrol,Private
DL08-1586-M05697,Car,CNG,Private
UP32-3369-K05698,Auto,CNG,Commercial
MH20-6646-J05699,Bus,Diesel,Commercial
MH14-8157-G05700,Bike,Petrol,Private
DL08-6227-F05701,Bus,Diesel,Commercial
MH20-9376-G05702,Bike,Electric,Private
MH20-8527-P05703,Taxi,Diesel,Commercial
MH12-5492-F05704,Bike,Petrol,Private
UP32-4784-C05705,Truck,Diesel,Commercial
DL08-2159-C05706,Bike,Petrol,Private
MH14-4132-L05707,Bike,Petrol,Private
TN09-1112-R05708,Auto,Electric,Commercial
MH12-9120-R05709,Taxi,Petrol,Commercial
KA05-5629-N05710,Auto,Petrol,Commercial
GJ01-9266-P05711,Bike,Petrol,Private
DL08-9959-A05712,Auto,CNG,Commercial
TN09-2195-J05713,Truck,Diesel,Commercial
KA05-3806-F05714,Auto,Electric,Commercial
TN09-2651-G05715,Bike,Petrol,Private
TN09-2102-M05716,Auto,Petrol,Commercial
DL08-6806-D05717,Bike,Electric,Private
MH12-7729-R05718,Truck,Diesel,Commercial
DL08-8026-H05719,Car,Petrol,Private
TN09-1498-J05720,Bike,Petrol,Private
MH20-3304-H05721,Truck,Diesel,Commercial
UP32-9230-Q05722,Bike,Electric,Commercial
DL08-3826-G05723,Taxi,Diesel,Commercial
MH20-9453-C05724,Bike,Petrol,Commercial
DL08-6788-K05725,Truck,Diesel,Commercial
TN09-3277-D05726,Auto,Petrol,Commercial
TN09-7932-H05727,Car,CNG,Private
MH14-2436-K05728,Bus,Diesel,Commercial
DL08-2722-A05729,Taxi,Electric,Commercial
MH20-4944-B05730,Bike,Petrol,Private
KA05-1431-A05731,Car,Petrol,Commercial
MH12-4988-P05732,Car,Petrol,Commercial
MH12-1729-E05733,Auto,Petrol,Commercial
MH14-5142-A05734,Car,Diesel,Private
KA05-7924-C05735,Car,Petrol,Private
DL08-4010-C05736,Bike,Petrol,Private
MH12-4434-E05737,Bike,Electric,Private
UP32-5191-G05738,Bike,Petrol,Private
MH12-7739-M05739,Car,Petrol,Private
GJ01-1031-C05740,Car,Petrol,Private
DL08-6508-M05741,Car,Petrol,Private
MH20-1775-R05742,Bike,Petrol,Commercial
MH20-4801-M05743,Auto,Petrol,Commercial
UP32-3137-C05744,Truck,Diesel,Commercial
MH14-9564-R05745,Auto,CNG,Commercial
UP32-9046-P05746,Truck,Diesel,Commercial
TN09-2041-G05747,Bike,Petrol,Private
DL08-9798-C05748,Car,Diesel,Private
MH20-1683-J05749,Bike,Petrol,Private
MH14-5143-L05750,Car,Petrol,Private
MH14-8475-H05751,Taxi,Petrol,Commercial
MH12-9169-N05752,Bike,Petrol,Private
MH14-6698-R05753,Car,CNG,Private
MH14-9836-L05754,Bike,Petrol,Private
TN09-5569-K05755,Car,Diesel,Private
UP32-2329-L05756,Bike,Petrol,Commercial
TN09-7889-Q05757,Car,Petrol,Commercial
MH14-6818-G05758,Auto,Diesel,Commercial
MH20-1903-M05759,Bike,Petrol,Private
DL08-6236-J05760,Auto,Petrol,Commercial
MH12-8375-P05761,Auto,Diesel,Commercial
MH20-3218-D05762,Auto,CNG,Commercial
MH12-8463-E05763,Car,Diesel,Private
KA05-9101-C05764,Car,Electric,Private
MH14-8267-M05765,Car,Diesel,Private
KA05-2552-A05766,Car,Electric,Commercial
GJ01-8921-C05767,Bike,Petrol,Private
GJ01-3065-K05768,Car,Petrol,Commercial
KA05-9988-P05769,Bike,Petrol,Private
MH14-9226-Q05770,Car,Diesel,Private
TN09-8589-B05771,Car,Diesel,Private
MH12-8595-H05772,Car,Petrol,Private
UP32-5200-B05773,Bike,Petrol,Private
DL08-9411-D05774,Car,CNG,Private
MH20-5278-N05775,Bike,Petrol,Private
KA05-9640-D05776,Bike,Petrol,Commercial
MH14-9382-P05777,Car,CNG,Private
MH14-5330-M05778,Car,Diesel,Private
MH14-3720-Q05779,Car,Petrol,Private
MH12-1353-H05780,Bus,Diesel,Commercial
UP32-5436-G05781,Truck,Diesel,Commercial
GJ01-8684-K05782,Car,Petrol,Private
TN09-4440-N05783,Taxi,Petrol,Commercial
MH20-4366-D05784,Car,Petrol,Private
MH14-2860-A05785,Car,Diesel,Private
MH14-5060-N05786,Car,Diesel,Private
TN09-3106-F05787,Auto,Petrol,Commercial
KA05-3686-P05788,Auto,CNG,Commercial
DL08-6988-G05789,Bike,Petrol,Private
GJ01-2964-D05790,Car,CNG,Private
KA05-5425-E05791,Auto,Petrol,Commercial
KA05-6397-L05792,Auto,Petrol,Commercial
TN09-9770-E05793,Auto,Petrol,Commercial
TN09-1983-D05794,Car,Petrol,Private
KA05-1514-F05795,Bus,Diesel,Commercial
TN09-7069-H05796,Car,CNG,Private
TN09-3808-A05797,Auto,Petrol,Commercial
UP32-6179-B05798,Taxi,CNG,Commercial
MH14-8390-G05799,Auto,Petrol,Commercial
KA05-3154-M05800,Auto,Petrol,Commercial
UP32-9066-R05801,Auto,Diesel,Commercial
KA05-7398-J05802,Car,CNG,Private
KA05-1866-B05803,Car,Petrol,Private
MH20-7392-K05804,Bike,Petrol,Private
UP32-6966-M05805,Auto,CNG,Commercial
DL08-6761-K05806,Bike,Petrol,Private
MH20-2987-A05807,Bike,Electric,Private
TN09-5149-M05808,Bike,Petrol,Private
GJ01-1990-H05809,Car,Petrol,Private
MH12-8214-E05810,Car,Petrol,Private
MH14-8813-K05811,Auto,Petrol,Commercial
MH12-4565-E05812,Auto,Petrol,Commercial
DL08-5868-H05813,Bike,Petrol,Private
KA05-5381-E05814,Taxi,Diesel,Commercial
MH20-4977-P05815,Bike,Petrol,Commercial
KA05-7785-J05816,Bike,Petrol,Private
TN09-6800-Q05817,Bike,Petrol,Commercial
DL08-2789-R05818,Car,CNG,Private
MH20-8199-D05819,Auto,Diesel,Commercial
MH20-5585-A05820,Car,Petrol,Private
MH20-8795-N05821,Car,Petrol,Private
MH12-5534-B05822,Bus,Diesel,Commercial
TN09-7006-D05823,Taxi,Petrol,Commercial
DL08-9268-C05824,Bike,Electric,Commercial
MH20-3150-F05825,Bike,Petrol,Private
TN09-6841-F05826,Car,CNG,Commercial
MH20-8247-P05827,Taxi,Diesel,Commercial
MH20-4379-G05828,Auto,Petrol,Commercial
DL08-8484-G05829,Car,CNG,Private
DL08-7852-F05830,Bike,Petrol,Commercial
MH12-3260-N05831,Car,Petrol,Private
KA05-4173-J05832,Car,Electric,Private
GJ01-6624-G05833,Bike,Electric,Private
UP32-5073-D05834,Truck,CNG,Commercial
MH12-4187-C05835,Bike,Petrol,Private
TN09-1847-R05836,Auto,Diesel,Commercial
UP32-8361-H05837,Bus,Diesel,Commercial
UP32-4158-J05838,Car,Electric,Private
MH12-3619-Q05839,Bike,Petrol,Commercial
MH12-9609-E05840,Bike,Petrol,Private
MH12-8734-E05841,Car,Petrol,Private
MH14-3566-D05842,Bike,Petrol,Private
TN09-3948-H05843,Taxi,Diesel,Commercial
TN09-7775-B05844,Bike,Petrol,Private
UP32-6747-D05845,Bus,Diesel,Commercial
MH12-4239-F05846,Bike,Petrol,Private
MH12-8109-A05847,Bike,Electric,Private
TN09-1193-F05848,Car,Electric,Private
DL08-1393-B05849,Car,Petrol,Private
TN09-9448-R05850,Bike,Petrol,Private
MH12-6550-D05851,Car,Petrol,Private
UP32-3883-H05852,Bike,Petrol,Private
MH20-8296-F05853,Auto,Diesel,Commercial
MH14-9850-D05854,Taxi,Petrol,Commercial
MH12-6053-H05855,Auto,Diesel,Commercial
TN09-1753-J05856,Car,Electric,Private
GJ01-5272-G05857,Bike,Electric,Private
KA05-2746-P05858,Car,CNG,Commercial
GJ01-8358-J05859,Auto,Electric,Commercial
GJ01-9368-M05860,Bike,Petrol,Private
MH14-1894-N05861,Bike,Petrol,Commercial
MH20-8025-K05862,Bike,Electric,Private
UP32-9814-L05863,Bike,Petrol,Private
MH20-5566-G05864,Car,CNG,Private
TN09-9544-E05865,Auto,Electric,Commercial
DL08-8185-A05866,Car,Petrol,Private
DL08-7373-M05867,Car,Petrol,Private
GJ01-3923-P05868,Bike,Electric,Commercial
MH12-4613-F05869,Car,Diesel,Private
UP32-2930-E05870,Bike,Petrol,Commercial
MH14-3528-H05871,Taxi,Petrol,Commercial
TN09-8501-M05872,Bike,Petrol,Private
KA05-3975-L05873,Car,CNG,Private
MH12-6466-R05874,Car,CNG,Private
MH12-4367-A05875,Bike,Petrol,Commercial
DL08-7646-L05876,Car,Diesel,Private
GJ01-9783-J05877,Bike,Petrol,Private
UP32-8228-A05878,Taxi,CNG,Commercial
GJ01-1720-A05879,Bus,Diesel,Commercial
MH14-5554-H05880,Taxi,Petrol,Commercial
MH12-5551-C05881,Bike,Petrol,Private
KA05-4227-N05882,Taxi,Diesel,Commercial
GJ01-4905-Q05883,Car,Petrol,Commercial
UP32-9024-K05884,Truck,CNG,Commercial
KA05-7138-P05885,Auto,Petrol,Commercial
KA05-9834-R05886,Bike,Petrol,Private
TN09-4831-C05887,Bike,Petrol,Private
UP32-3836-P05888,Bike,Petrol,Private
MH14-3638-E05889,Bike,Petrol,Private
MH20-3009-L05890,Truck,Diesel,Commercial
UP32-3013-G05891,Car,CNG,Private
KA05-5474-J05892,Auto,Electric,Commercial
UP32-8913-C05893,Bike,Petrol,Private
UP32-7223-N05894,Car,Petrol,Private
DL08-2384-D05895,Bike,Petrol,Private
UP32-7564-R05896,Car,Electric,Private
GJ01-7102-R05897,Taxi,CNG,Commercial
KA05-8875-N05898,Bike,Petrol,Private
TN09-3288-P05899,Car,Petrol,Commercial
MH14-9044-M05900,Taxi,Petrol,Commercial
UP32-9670-E05901,Bike,Petrol,Private
UP32-6907-K05902,Taxi,CNG,Commercial
MH12-8063-C05903,Car,Diesel,Private
GJ01-3788-Q05904,Auto,CNG,Commercial
GJ01-5515-B05905,Car,Petrol,Private
GJ01-8074-G05906,Car,Diesel,Private
MH14-5209-H05907,Bus,Diesel,Commercial
DL08-4916-H05908,Car,CNG,Commercial
MH14-9328-J05909,Car,Diesel,Private
TN09-6621-R05910,Car,Petrol,Private
MH20-7433-D05911,Car,Petrol,Private
UP32-5144-M05912,Bike,Petrol,Commercial
MH14-8423-G05913,Car,Diesel,Private
DL08-6376-M05914,Taxi,Electric,Commercial
GJ01-5054-G05915,Taxi,CNG,Commercial
TN09-9801-P05916,Bike,Petrol,Private
MH20-6357-N05917,Bike,Electric,Private
MH14-8080-E05918,Bike,Petrol,Private
UP32-7896-F05919,Bike,Petrol,Private
KA05-3250-P05920,Truck,Diesel,Commercial
MH14-8950-Q05921,Bike,Petrol,Private
MH12-2482-A05922,Auto,Petrol,Commercial
UP32-2262-B05923,Taxi,Diesel,Commercial
TN09-3084-A05924,Taxi,Petrol,Commercial
UP32-3602-D05925,Taxi,Electric,Commercial
TN09-2232-B05926,Car,Diesel,Commercial
GJ01-3810-K05927,Auto,CNG,Commercial
GJ01-3996-E05928,Auto,Petrol,Commercial
GJ01-7685-G05929,Bike,Petrol,Private
TN09-1597-E05930,Car,Petrol,Private
TN09-4941-C05931,Bike,Electric,Private
UP32-6142-L05932,Car,Electric,Private
KA05-2073-J05933,Bike,Electric,Private
KA05-4106-M05934,Truck,Diesel,Commercial
MH12-4479-H05935,Car,Electric,Private
UP32-1400-E05936,Truck,Diesel,Commercial
DL08-2409-A05937,Car,Electric,Private
MH20-4860-L05938,Bike,Petrol,Private
